Category,Freq,Term,Total,loglift,logprob,topic_area
Topic10,13.67291076228009,booth,16.744444850655498,2.9017,-7.3855,tech
Topic10,104.64448117236269,cancel,130.15652719974386,2.8862,-5.3503,tech
Topic10,492.3779059043748,event,642.7382624425095,2.8379,-3.8017,tech
Topic10,72.69748439632764,cancelled,90.68285195464172,2.8833,-5.7146,tech
Topic10,72.74291404574788,postponed,93.5728430025413,2.8526,-5.714,tech
Topic10,48.39638234182413,attending,61.244409804228816,2.8689,-6.1215,tech
Topic10,367.4239078823543,events,559.0919950933895,2.6846,-4.0944,tech
Topic10,209.68282873213593,canceled,305.3014261862814,2.7287,-4.6553,tech
Topic10,344.87265233658184,conference,531.4499768258609,2.672,-4.1577,tech
Topic10,66.50946882318428,attend,91.96504499560307,2.7803,-5.8036,tech
Topic10,194.10956047412813,developers,328.85106726990637,2.5772,-4.7325,tech
Topic10,67.07728221831695,canceling,95.61606096644886,2.7499,-5.7951,tech
Topic10,101.08408960794453,developer,161.59858104440718,2.6352,-5.3849,tech
Topic10,89.29927786561943,scheduled,151.28654400010504,2.5772,-5.5089,tech
Topic10,41.90709793279224,austin,55.183125568713606,2.8292,-6.2654,tech
Topic10,79.94897090231764,annual,134.94084336544287,2.5809,-5.6195,tech
Topic10,93.33601022031301,congress,180.92074334674535,2.4425,-5.4647,tech
Topic10,74.18944681830118,sony,147.7809731706964,2.4153,-5.6943,tech
Topic10,115.68561585828327,concerns,328.7201422003845,2.0601,-5.25,tech
Topic10,290.7592821750381,world,1744.218653814273,1.3128,-4.3284,tech
Topic10,114.67944962715865,decision,329.38814444830876,2.0493,-5.2588,tech
Topic10,143.67943157642236,mobile,513.5660893196415,1.8306,-5.0333,tech
Topic10,164.16488207568696,statement,714.1185204549216,1.6342,-4.9,tech
Topic10,204.5687166593698,year,1256.1459422336816,1.2895,-4.68,tech
Topic10,148.12454401373944,place,746.0132455599788,1.4877,-5.0028,tech
Topic10,116.76472426396892,industry,492.49246309445493,1.6651,-5.2407,tech
Topic10,173.33054751961797,companies,1657.4905855860338,0.8465,-4.8457,tech
Topic10,136.86333862654703,announced,869.4195359802551,1.2555,-5.0819,tech
Topic10,175.1335390788195,health,2365.9691227105805,0.501,-4.8354,tech
Topic10,123.17160878002105,game,656.8365331380644,1.4305,-5.1873,tech
Topic10,142.68549155195353,google,1309.1121783474848,0.8879,-5.0403,tech
Topic10,143.0779299591283,march,1446.7042418352476,0.7907,-5.0375,tech
Topic10,118.20647120480841,outbreak,1221.7334753925206,0.7688,-5.2285,tech
Topic10,101.55292656064768,major,489.0313595028761,1.5325,-5.3803,tech
Topic10,100.43580928049947,employees,1044.183543606463,0.7629,-5.3914,tech
Topic11,49.00877958331471,delta,51.0755885192671,3.1092,-6.0628,tech
Topic11,19.690375685516894,nikkei,20.623144061735317,3.1043,-6.9746,tech
Topic11,18.68113228955254,overwatch,19.6416270235841,3.1004,-7.0272,tech
Topic11,15.76212118480568,reopened,16.6948895606341,3.093,-7.1971,tech
Topic11,49.03403875229958,foxconn,53.02898292677569,3.0722,-6.0622,tech
Topic11,40.87385792673998,mainland,45.187476330461216,3.0502,-6.2443,tech
Topic11,117.24935160316971,airlines,132.5606414438814,3.0278,-5.1905,tech
Topic11,34.649461182265696,satellites,39.27071121572576,3.0253,-6.4095,tech
Topic11,18.989922699696198,reopening,21.590347597676427,3.0222,-7.0109,tech
Topic11,34.71537897853219,wwdc,40.28907730863656,3.0016,-6.4076,tech
Topic11,20.18645780627647,hubei,23.586859328251435,2.9949,-6.9497,tech
Topic11,19.97948946894871,starlink,23.5835437143702,2.9847,-6.9601,tech
Topic11,122.76918812403188,flights,146.3896883811812,2.9746,-5.1445,tech
Topic11,9.795275050311643,airways,11.792128245574045,2.965,-7.6729,tech
Topic11,40.52368170047857,campus,50.15227370901007,2.9374,-6.2529,tech
Topic11,15.569276246450338,shenzhen,21.638824870832508,2.8213,-7.2095,tech
Topic11,59.29933772474379,cook,84.3329027023328,2.7984,-5.8722,tech
Topic11,27.373836908841593,satellite,39.240247880259204,2.7904,-6.6452,tech
Topic11,39.63155757136634,holiday,57.05202330406482,2.7862,-6.2751,tech
Topic11,39.00676232010221,shanghai,56.79126398256375,2.7749,-6.291,tech
Topic11,13.456034249354287,pubg,19.766992117390295,2.766,-7.3553,tech
Topic11,31.57596000131346,iphones,47.20909114687722,2.7483,-6.5024,tech
Topic11,34.52520839653663,airline,52.061480923002385,2.7398,-6.4131,tech
Topic11,24.4573998643742,santa,38.361721159759874,2.7004,-6.7578,tech
Topic11,22.608723512142515,clara,36.4922477700763,2.6718,-6.8364,tech
Topic11,28.131891144484058,reopen,46.0741694125374,2.6572,-6.6179,tech
Topic11,29.84690442275445,hong,49.32680711550815,2.6481,-6.5587,tech
Topic11,29.84686676688393,kong,49.32680775353843,2.6481,-6.5587,tech
Topic11,673.5447718000062,china,1116.239985555143,2.6454,-3.4422,tech
Topic11,100.92349478886163,retail,169.60127465312456,2.6314,-5.3404,tech
Topic11,41.15875100795685,flight,69.67015812632901,2.6242,-6.2373,tech
Topic11,537.1494890533861,apple,1129.4977456210513,2.4073,-3.6685,tech
Topic11,156.99007327784182,stores,298.1602581719838,2.5091,-4.8986,tech
Topic11,183.01128042295633,chinese,369.33190934885187,2.4484,-4.7452,tech
Topic11,129.61128967790515,iphone,261.0110692166439,2.4505,-5.0902,tech
Topic11,152.7813869161509,february,426.46249791064633,2.124,-4.9258,tech
Topic11,184.24185000013958,travel,616.9064779533384,1.9421,-4.7385,tech
Topic11,104.09161897272189,closed,292.34929340612143,2.1179,-5.3095,tech
Topic11,60.21202559983202,korea,140.0281430920642,2.3066,-5.8569,tech
Topic11,232.85954177748224,outbreak,1221.7334753925206,1.4929,-4.5043,tech
Topic11,60.56226734956897,wuhan,156.79111122183656,2.1993,-5.8511,tech
Topic11,66.7942784943165,expected,218.72196126282532,1.9644,-5.7531,tech
Topic11,100.67123353701588,impact,523.8721413313327,1.5011,-5.3429,tech
Topic11,166.53663540558878,march,1446.7042418352476,0.9887,-4.8395,tech
Topic11,65.7422557254434,january,232.4579279246619,1.8876,-5.769,tech
Topic11,123.72240305149303,announced,869.4195359802551,1.2008,-5.1367,tech
Topic11,61.63221685515522,store,253.08249850561458,1.738,-5.8336,tech
Topic11,91.1656590641598,global,775.4482410868112,1.0098,-5.4421,tech
Topic11,83.12309039622981,country,595.0333705320351,1.1822,-5.5344,tech
Topic11,106.79472801268119,virus,1540.698687579544,0.4815,-5.2839,tech
Topic11,100.16393401004541,year,1256.1459422336816,0.6215,-5.348,tech
Topic11,72.08570555089041,situation,422.9429950655099,1.3812,-5.6769,tech
Topic11,105.23062303353174,world,1744.218653814273,0.3426,-5.2986,tech
Topic11,74.59185250492716,launch,500.36627385503186,1.2472,-5.6427,tech
Topic11,81.5543642083507,according,832.0955984421767,0.8279,-5.5535,tech
Topic11,102.55319343249428,health,2365.9691227105805,0.012,-5.3244,tech
Topic11,82.75278573406644,employees,1044.183543606463,0.6154,-5.5389,tech
Topic11,68.57495439146916,major,489.0313595028761,1.186,-5.7268,tech
Topic11,68.48880110895341,likely,571.811764446986,1.0284,-5.7281,tech
Topic11,68.52220707213807,event,642.7382624425095,0.912,-5.7276,tech
Topic11,71.27904203327942,companies,1657.4905855860338,0.0041,-5.6882,tech
Topic12,34.21072489783839,hydroxychloroquine,35.14379371298045,3.1378,-6.4081,tech
Topic12,56.69761117660115,listings,64.53463928951926,3.0352,-5.9029,tech
Topic12,32.90241495575705,cures,38.10309059077876,3.018,-6.447,tech
Topic12,94.31319516485611,meditation,111.8759110615827,2.9939,-5.394,tech
Topic12,31.79616989760306,gouging,39.208236619771604,2.9552,-6.4812,tech
Topic12,30.97081780571581,pinterest,39.143800714104415,2.9305,-6.5075,tech
Topic12,32.486883579523244,authoritative,41.08227460690944,2.93,-6.4598,tech
Topic12,9.783054250713851,unicef,12.690401839419398,2.9045,-7.6599,tech
Topic12,57.03619630177117,theories,75.29654443583124,2.887,-5.8969,tech
Topic12,16.98604092674294,scams,22.492814302715114,2.8839,-7.1082,tech
Topic12,36.82619562266139,mindful,48.9751097038319,2.8796,-6.3344,tech
Topic12,11.732211798813012,informational,15.645572866313344,2.8769,-7.4783,tech
Topic12,43.10893607008575,mindfulness,57.93246590032791,2.8692,-6.1769,tech
Topic12,72.2385124842044,mask,98.85341595522422,2.851,-5.6606,tech
Topic12,39.66201002056067,calm,54.77089821350888,2.8419,-6.2602,tech
Topic12,8.501728296740026,directs,11.753218035464531,2.8408,-7.8003,tech
Topic12,23.26886731988842,guided,32.28850827388322,2.8371,-6.7935,tech
Topic12,13.029045376877777,exploit,18.58166867436725,2.8097,-7.3734,tech
Topic12,14.28986206093378,exercises,20.591517234668263,2.7994,-7.281,tech
Topic12,12.223721494410832,compassionate,17.65370513911486,2.7971,-7.4372,tech
Topic12,18.889008795125594,ebay,27.50649341465969,2.7889,-7.002,tech
Topic12,36.800286472682714,searches,53.808672703745195,2.7848,-6.3351,tech
Topic12,25.365474143919215,bot,37.22700444660276,2.7811,-6.7072,tech
Topic12,71.17169132147704,conspiracy,104.68842009567555,2.7788,-5.6755,tech
Topic12,39.96364072678947,cure,58.82483034354021,2.7781,-6.2526,tech
Topic12,13.081376822326481,contaminated,19.594904700817196,2.7606,-7.3694,tech
Topic12,18.7733640376756,queries,28.417819689138867,2.7501,-7.0082,tech
Topic12,13.72009320461125,trustworthy,21.53182734421598,2.714,-7.3217,tech
Topic12,24.8977290433914,facts,39.16402595301756,2.7117,-6.7258,tech
Topic12,34.081146040224866,harmful,53.8595036115948,2.7071,-6.4118,tech
Topic12,55.325447382067495,touching,91.40284885360167,2.6627,-5.9274,tech
Topic12,195.1550526033265,misinformation,342.7796712375254,2.6014,-4.6668,tech
Topic12,188.37886159374176,masks,385.0375868435281,2.4498,-4.7021,tech
Topic12,50.86070950459726,messenger,88.4009053529412,2.6119,-6.0115,tech
Topic12,128.82682659274334,search,255.67553723819387,2.4793,-5.0821,tech
Topic12,60.817782989680495,fake,108.81855112786572,2.5829,-5.8327,tech
Topic12,402.06014503791044,information,965.9496898476501,2.2882,-3.944,tech
Topic12,225.77212215191864,face,494.5140164958232,2.3807,-4.5211,tech
Topic12,62.604185279171325,false,119.5475665015016,2.5178,-5.8038,tech
Topic12,40.103054356582355,sex,71.95022584580856,2.5802,-6.2491,tech
Topic12,472.6627500129466,health,2365.9691227105805,1.5541,-3.7822,tech
Topic12,65.32585113475507,sources,150.47058533380726,2.3303,-5.7612,tech
Topic12,152.37897337062486,related,556.6794919009021,1.8691,-4.9142,tech
Topic12,77.78433875676767,prevention,210.58880030304795,2.1687,-5.5867,tech
Topic12,112.5242000205497,organization,408.48807197034046,1.8754,-5.2174,tech
Topic12,72.14100531426458,claims,194.47345442232668,2.173,-5.662,tech
Topic12,114.70345747045806,hand,442.5458401590271,1.8145,-5.1982,tech
Topic12,197.73363774451119,facebook,1309.6979356838578,1.2741,-4.6537,tech
Topic12,101.79111063075412,cdc,403.1729210205871,1.7883,-5.3177,tech
Topic12,155.3683132615543,spread,1240.3562093581038,1.0873,-4.8948,tech
Topic12,123.70204181157663,disease,924.727627711797,1.1531,-5.1227,tech
Topic12,149.50566120539617,virus,1540.698687579544,0.832,-4.9333,tech
Topic12,79.53650208501678,hands,330.9466446944241,1.739,-5.5644,tech
Topic12,132.99773310056543,public,1251.6856924933159,0.9228,-5.0503,tech
Topic12,96.84321100564941,medical,587.3856195703042,1.3621,-5.3675,tech
Topic12,131.08711336536973,world,1744.218653814273,0.5765,-5.0647,tech
Topic12,103.51718835226353,news,969.5439999732149,0.9276,-5.3009,tech
Topic12,93.97757111955855,users,747.6400563012293,1.0908,-5.3975,tech
Topic12,105.90015021195467,outbreak,1221.7334753925206,0.7192,-5.2781,tech
Topic12,77.78865884960913,control,398.4917157102394,1.531,-5.5866,tech
Topic12,97.08308610979569,help,1447.0865380060313,0.463,-5.365,tech
Topic12,85.27292470019137,says,1393.186513464613,0.3712,-5.4947,tech
Topic12,77.76761799844752,novel,700.075401531164,0.9672,-5.5869,tech
Topic12,72.64865160998133,social,1164.5499233322519,0.3902,-5.655,tech
Topic13,59.50267425368041,mulan,60.43659845015999,3.2738,-5.7299,tech
Topic13,82.15637934011477,films,83.47287712255101,3.2735,-5.4073,tech
Topic13,50.872123255007715,theatrical,51.80607430943478,3.2712,-5.8866,tech
Topic13,347.6092416619608,disney,355.96817474445015,3.2656,-3.9648,tech
Topic13,117.63389201492886,movies,121.91880374211237,3.2536,-5.0483,tech
Topic13,153.53441836602912,movie,162.45865012457318,3.2329,-4.782,tech
Topic13,15.391102687023226,itunes,16.325026883714244,3.2305,-7.0821,tech
Topic13,23.061550016164862,bros,24.97698914589317,3.2096,-6.6778,tech
Topic13,59.90933266417963,hulu,65.31281091540487,3.203,-5.7231,tech
Topic13,106.18074881967928,bike,117.32610356404633,3.1896,-5.1508,tech
Topic13,13.033451356063958,onward,14.413755678169554,3.1887,-7.2484,tech
Topic13,234.3732060784664,netflix,262.64219373809203,3.1755,-4.359,tech
Topic13,15.34907047023664,rentals,17.311979101820633,3.169,-7.0849,tech
Topic13,76.72170937302162,theaters,86.56517160341537,3.1687,-5.4757,tech
Topic13,13.465921345870953,franchise,15.386209591155787,3.1561,-7.2158,tech
Topic13,93.44948911518995,film,106.82189994604877,3.1556,-5.2785,tech
Topic13,57.79765643904602,racing,66.28887641868083,3.1523,-5.759,tech
Topic13,20.061601537935314,marvel,23.07100137333987,3.1496,-6.8171,tech
Topic13,36.38358436727773,races,42.374251393560705,3.1369,-6.2218,tech
Topic13,48.659099686558626,peloton,57.01902526519898,3.1308,-5.9311,tech
Topic13,38.42241842880776,hbo,46.19395428150132,3.1052,-6.1673,tech
Topic13,42.49153346286049,contagion,51.09839874052183,3.1049,-6.0666,tech
Topic13,51.524924563890416,eve,62.51094093565517,3.0961,-5.8739,tech
Topic13,21.2875990446279,horror,25.966884706730333,3.0907,-6.7578,tech
Topic13,11.751932301052182,filming,14.453684678456526,3.0824,-7.3519,tech
Topic13,36.81536856477148,theater,45.44074055015539,3.0789,-6.21,tech
Topic13,28.34682124364872,iger,35.66399352627399,3.0597,-6.4714,tech
Topic13,50.5849016865897,bikes,63.68077785239875,3.0591,-5.8923,tech
Topic13,9.188338409507567,starring,11.614124930860122,3.0551,-7.598,tech
Topic13,31.190867507279997,hollywood,40.55211235206147,3.0269,-6.3758,tech
Topic13,282.6647217321,streaming,405.2215032417976,2.9292,-4.1717,tech
Topic13,54.97896141260626,parks,74.45969554161998,2.9861,-5.809,tech
Topic13,63.43250622672991,race,98.61563852008085,2.8481,-5.666,tech
Topic13,48.47809259679086,bear,72.66682688357879,2.8846,-5.9348,tech
Topic13,134.52484559309298,watch,261.885054887,2.6232,-4.9142,tech
Topic13,54.83460134156198,studios,87.41997786586168,2.823,-5.8116,tech
Topic13,79.28488308334374,entertainment,147.98042203260286,2.6653,-5.4429,tech
Topic13,116.36723175448472,release,273.24643104708855,2.4357,-5.0592,tech
Topic13,44.797921050953185,universal,71.85881317657194,2.8168,-6.0138,tech
Topic13,48.0783369404254,subscribers,83.6806717925067,2.7352,-5.9431,tech
Topic13,114.34461757829227,series,408.12904021822413,2.017,-5.0767,tech
Topic13,140.6415565393979,home,1756.9226210119054,0.7643,-4.8697,tech
Topic13,127.13789859266689,world,1744.218653814273,0.6706,-4.9707,tech
Topic13,59.06176268078678,quality,213.06637285654722,2.0063,-5.7373,tech
Topic13,72.33022437520538,available,608.826381671924,1.1591,-5.5347,tech
Topic13,89.49923381610735,just,1724.703116148285,0.3308,-5.3217,tech
Topic13,81.32281126326353,march,1446.7042418352476,0.4108,-5.4175,tech
Topic13,82.65968869607862,pandemic,1649.5364778062985,0.2958,-5.4012,tech
Topic13,67.36664663074947,big,669.6554679791158,0.9928,-5.6058,tech
Topic13,63.26922246532032,live,591.1563494994754,1.0547,-5.6685,tech
Topic13,64.17095358045741,video,852.0564950165225,0.7033,-5.6544,tech
Topic13,60.82118527909037,percent,464.4300007811188,1.2565,-5.708,tech
Topic13,62.219571564750474,service,843.7082664075058,0.6822,-5.6853,tech
Topic13,58.77332305461009,right,855.9921124591423,0.6108,-5.7422,tech
Topic14,44.649897988352805,ventec,45.583289742297644,3.4194,-5.8664,tech
Topic14,32.045149369465314,medtronic,32.978541124514905,3.4114,-6.1981,tech
Topic14,165.99821741592197,musk,171.69867224181354,3.4063,-4.5532,tech
Topic14,255.793797743446,ventilators,264.8730610606712,3.4052,-4.1209,tech
Topic14,58.82480081384462,automakers,61.10206444280073,3.4021,-5.5907,tech
Topic14,49.47812617539931,fremont,51.42782158315492,3.4014,-5.7637,tech
Topic14,23.31878494210844,gigafactory,24.252176696795885,3.4008,-6.516,tech
Topic14,298.29886762571664,tesla,310.47684124727795,3.4001,-3.9671,tech
Topic14,21.379592844983517,fca,22.31298460178239,3.3973,-6.6028,tech
Topic14,21.379592844247387,elonmusk,22.31298460178169,3.3973,-6.6028,tech
Topic14,160.77360732335288,ford,168.74943672944434,3.3917,-4.5852,tech
Topic14,32.83146896727462,fiat,34.92224429386031,3.3783,-6.1738,tech
Topic14,42.70952265341847,alameda,45.54105166584082,3.3759,-5.9108,tech
Topic14,30.91705191458134,chrysler,33.00927701397471,3.3746,-6.2339,tech
Topic14,162.6272032010073,factory,173.75088742839543,3.3739,-4.5738,tech
Topic14,67.09901194457706,elon,73.78348663036564,3.3451,-5.4591,tech
Topic14,24.60193478710958,blasio,27.193649481120747,3.3399,-6.4624,tech
Topic14,73.62120648701115,ventilator,82.58621744227185,3.3252,-5.3663,tech
Topic14,51.922905050500965,automaker,60.15568088817101,3.2929,-5.7155,tech
Topic14,20.056012981547966,volkswagen,23.304049268750845,3.29,-6.6667,tech
Topic14,14.578328348876116,shields,17.526198248028383,3.2559,-6.9857,tech
Topic14,38.34733746214491,motors,49.525560252769864,3.1843,-6.0185,tech
Topic14,9.969734289087183,adhere,13.616446360110865,3.1283,-7.3657,tech
Topic14,8.510532605298831,automobiles,11.700613284947377,3.1217,-7.5239,tech
Topic14,38.54709170983998,producing,53.565735498748914,3.111,-6.0133,tech
Topic14,29.778619881043387,plants,41.73850695673251,3.1024,-6.2714,tech
Topic14,22.23122655236035,manufacture,31.197654689312834,3.1012,-6.5637,tech
Topic14,78.20707345534905,factories,109.96565751583123,3.0993,-5.3059,tech
Topic14,16.81602828894319,manufactured,24.366405602245038,3.0692,-6.8429,tech
Topic14,16.719994696935455,printing,24.333923609469906,3.0648,-6.8486,tech
Topic14,298.8619081602539,production,455.3565616528774,3.019,-3.9652,tech
Topic14,45.35982811949499,plant,67.93925783112935,3.0361,-5.8506,tech
Topic14,103.16046764657258,manufacturing,206.74523467666353,2.7449,-5.0289,tech
Topic14,58.74537599656563,produce,108.59368454243115,2.8257,-5.592,tech
Topic14,156.20476556593616,masks,385.0375868435281,2.5379,-4.6141,tech
Topic14,46.60377467899005,shortage,83.86448052509098,2.8525,-5.8235,tech
Topic14,106.32293224814742,operations,276.4450878816782,2.4845,-4.9987,tech
Topic14,82.9811178874811,equipment,209.7594424956843,2.5127,-5.2466,tech
Topic14,74.33539890662391,county,181.305462385072,2.5485,-5.3566,tech
Topic14,136.06234253144683,order,514.413413603674,2.1102,-4.7521,tech
Topic14,87.80035996181171,supply,342.8298145999197,2.0779,-5.1902,tech
Topic14,107.20438834109062,york,569.0149544500758,1.7709,-4.9905,tech
Topic14,105.34177114619776,medical,587.3856195703042,1.7216,-5.008,tech
Topic14,81.41752957147138,essential,322.822835920862,2.0626,-5.2656,tech
Topic14,125.04287207068849,workers,1110.9448510444308,1.2558,-4.8366,tech
Topic14,121.14736473279348,employees,1044.183543606463,1.2861,-4.8682,tech
